"","EIFRadj","crudeCFR","cumAsctRate","rcnt2wAsctRate","pctEstTotalCases","pctEstTotalCases_L","pctEstTotalCases_U","pctTotalCases","pctEstInfection","pctEstInfection_L","pctEstInfection_U","cumAsctRate_L","cumAsctRate_U"
"Romania",0.725068270635385,4.30673397057244,11.8380041331262,12.5136344666806,2.84320576347341,1.47499315803903,4.72351631307727,0.336578815793265,0.955860382757303,0.53768400019404,1.53055283962095,7.12559867447545,22.8190086143003
"Peru",0.673784534181285,4.39082666231008,12.0117876959156,13.201419858167,12.5395392070185,6.23711759141377,21.2029731519898,1.50622282759316,3.44571956452686,1.72205881336983,5.81664288407458,7.10382839612195,24.1493415109999
"Indonesia",0.747458303859044,4.51582796554415,12.3349785910972,12.3258928995255,0.391586914581493,0.196243225833034,0.660044314618123,0.0483021620791653,0.0974048073635914,0.0501723065651332,0.162315603524044,7.31801804960794,24.6134162716328
"China",0.661963221671777,5.27486102532427,12.391714874311,31.7200070318927,0.0501180874821101,0.0248646593755914,0.0848529472406567,0.00621049050124082,0.000780174355605371,0.0003805512593843,0.00135888647083806,7.31912173141949,24.9771790854991
"Bolivia",0.6769625553818,4.02541258638281,13.3150758090587,18.3069810041456,6.20171874094345,3.09307682791383,10.4738707155662,0.825763551821221,2.05735949389337,1.03429286196631,3.46334199494583,7.88403422427178,26.6971561898826
"Brazil",0.489964498014041,3.29251434141656,13.623259602749,43.3535931436187,11.0072495400651,5.47076119843452,18.6276502092473,1.49954617996547,4.24378067544596,2.11276800117447,7.1840959556168,8.05010918242954,27.410192577855
"Colombia",0.74659705145322,3.27488231298474,14.033585129598,14.8133412510257,5.98093667147157,2.97363705792007,10.113815704102,0.83933983933831,2.75817367085007,1.37220020654799,4.66289265680828,8.29894338491737,28.2260350873281
"Guatemala",0.765026141913803,3.83658548968505,14.3457641284743,13.2674692971139,2.34275903864302,1.16300724370384,3.96407120688892,0.33608668578224,0.634296428774859,0.314564274567006,1.07369871188255,8.47832110579082,28.8980733010657
"Germany",0.647153509916697,4.17143969682014,14.8020904886703,19.522455826069,1.78655718428196,0.886614947048695,3.02471052487738,0.264447811049256,0.125361382005062,0.0622356029238307,0.213492563693503,8.74291304487647,29.8266808978951
"Poland",0.648171471767864,3.40934495864073,15.363549802968,15.5926831714335,0.922124404228816,0.457715613758265,1.56035324716022,0.141671042089016,0.230490428269405,0.114399032796034,0.390032793805141,9.07942110844784,30.9517608380817
"Japan",0.552171506103311,2.07845889876774,17.3360403258707,20.222006000669,0.233206217355065,0.115487911447155,0.394984417322653,0.0404287238831118,0.111885675826465,0.0552705719900959,0.189690818526962,10.2355237599377,35.0068880599778
"Iraq",0.910652152468206,3.48300880101723,17.4030047140275,16.3846494336826,2.34518374356099,1.16627184217777,3.96538162335728,0.408132437444526,0.464603775767173,0.232401432322123,0.783755340004343,10.2923873717602,34.9946232674556
"US",0.615491585982571,3.19457822585518,17.9572424551192,56.6412173703682,8.79511147380853,4.39778433556252,14.8857025998959,1.57935949154981,1.62308110928512,0.8376203847071,2.74994766917206,10.6099089441761,35.9126180603805
"Honduras",0.825295891605571,3.15062580923608,18.9160715998177,15.4242354830709,2.63926408385518,1.32772256023986,4.44169256120023,0.499245083810318,0.50576639243518,0.268377815842266,0.832005343275269,11.2399738822854,37.601611869887
"Portugal",0.637666236992737,3.31435657516487,18.9614646667209,88.3197105238804,2.74482159305311,1.51375278561148,4.47495459531424,0.520458376531291,0.172096473106535,0.172096473106535,0.172096473106535,11.6304727890707,34.3819929831576
"Ukraine",0.488740561836502,2.31087579765098,19.1110703890528,47.3121664114338,1.02887177082875,0.511911891091488,1.74183524267468,0.196628408336177,0.425327026088424,0.212208096123958,0.720727217936612,11.2885767562174,38.4105959947385
"India",0.704131831737305,1.96245822792521,23.137853302202,26.6259363707225,0.758046243093038,0.376255516655633,1.28273453189393,0.175395627689721,0.334395457768164,0.165795857691584,0.566098926530123,13.6735718364697,46.616094628654
"Chile",0.717922615500087,2.69853610035751,24.0327210115659,23.6751933721481,8.30282686880359,4.13337510883776,14.032831181868,1.9953952174529,0.623338722093823,0.321271741893681,1.03846406686945,14.2194771075931,48.2752028284695
"Argentina",0.697058898623274,1.94099205433139,24.8254863971412,32.4674310110739,2.41588115163409,1.19942226191372,4.08883570581093,0.59975424667002,1.15094429199707,0.5706411758583,1.94964114126324,14.6680935557686,50.0035947067625
"Turkey",0.672196676920978,2.41047170120135,26.1061131232875,30.8528063048006,1.12208193914814,0.55690706407854,1.89879184208534,0.29293198036999,0.081613165685008,0.0405146029954008,0.138094198451323,15.4272824370405,52.5997961355862
"Panama",0.684628423209185,2.20091241583416,26.4293009592429,42.7875339317674,6.89447528427398,3.43518452246781,11.6488387858758,1.82216162244139,1.63537686596455,0.823457422238595,2.75150446889588,15.642431455492,53.0440682450549
"South Africa",0.670387881575018,1.9352491303683,26.7070325764395,33.4379477277665,3.6377813014581,1.80800786667133,6.15240679105601,0.97154343724004,1.45156166998519,0.7214632363584,2.45492312239766,15.7912743782224,53.7355757764883
"Nigeria",0.595649200334803,2.00238778459669,27.8723307949163,79.7080486267607,0.0852352047923056,0.0443303577447204,0.143968299207327,0.0237570382334357,0.0177752021230404,0.0108412886036604,0.0298226393242129,16.5015759470934,53.5909012290006
"Pakistan",0.70147832992089,2.14359910604677,31.0019985219062,30.8404354934762,0.425860595845495,0.212517558555504,0.719054184405908,0.132025295629401,0.00789263038838126,0.00507959559567375,0.0117585346901851,18.3609661820524,62.1244176371995
"Russia",0.596591935174751,1.69093361606226,31.2630011539819,29.7262216708883,1.97514271768458,0.981655950814548,3.34047412978956,0.617488890622521,0.508132528256576,0.253395380556595,0.858213315623827,18.4850672877811,62.9027807665352
"Dominican Republic",0.63592860925309,1.6673963806188,33.082537068178,72.0376764225382,2.31439610174807,1.2715459429207,3.86294787636686,0.765660948265274,0.645958823297648,0.443012585061567,1.04024539361359,19.8206388688161,60.2149652970126
"Bangladesh",0.667949916991131,1.31820876704516,35.1158761814628,17.918863174912,0.465457288816751,0.230990501596877,0.787680875845672,0.163449405218484,0.171062738618355,0.0848267035328894,0.289575406812733,20.750713928785,70.7602278399024
"Philippines",0.831535044680725,1.67235945989189,40.1244453723357,87.1129363335257,0.331362472201745,0.191315772987572,0.560766620314922,0.132957354143011,0.0419727322453757,0.0419727322453757,0.0711546365730155,23.7099266123121,69.496284632866
"Kazakhstan",0.905509904965065,1.25182496152784,51.9674916591977,40.4921025864881,1.05149912286684,0.581781247640074,1.77679446146863,0.546437718972362,0.340648464621294,0.228350584425835,0.574747782496943,30.7541322771063,93.9249453620104
"Saudi Arabia",0.708906466486777,1.11555878609186,54.5081474886675,37.9042728529108,1.56879275400562,0.891842356423332,2.64289851517257,0.855119868144909,0.275461748106556,0.249685981687751,0.45466965220958,32.3553803990492,95.8824014116468
"Belarus",0.629312852663356,0.861045989985818,67.2919391108569,27.8973430800675,1.08638827283799,0.833139345563943,1.80219959204753,0.731051735065632,0.178451832499177,0.178451832499177,0.26584557688097,40.5644157445993,87.7466343365157
"Israel",0.653142320489853,0.724892513981691,68.9420554292277,94.1916681289235,1.50084341099735,1.11077589748146,2.4841306409973,1.0347122963157,0.548302222854315,0.548302222854315,0.872692769567062,41.6528937423476,93.152209969786
"United Arab Emirates",0.457312069863802,0.566348161741442,74.8525010972755,77.5478612216749,0.864321408784182,0.658734571831985,1.46250544325459,0.646966191994167,0.319955735836896,0.319955735836896,0.541310704828309,44.2368399364339,98.2134868365737
"Oman",0.575201596246592,0.654928978480905,76.395893927965,74.0190259668274,2.16537019378035,1.66486958023508,3.65573763797272,1.65425391638821,0.852341042414983,0.852341042414983,1.43487114405815,45.250892711917,99
"Kuwait",0.636143509115974,0.662736328522057,78.6719825778217,61.8811062526643,2.22929491848219,1.7385688280231,3.75698075946516,1.75383050987657,0.584462976486682,0.584462976486682,0.9737786879924,46.6819135407616,99
"Singapore",0.0526979601507152,0.0487408610885459,95.8150857728145,95.407703837074,0.996055654849786,0.965267163353668,1.67633856223139,0.954371580039291,0.925575514532284,0.925575514532284,1.55706447861716,56.9319111032629,98.8712365106753
"Bahrain",0.42092304522019,0.366737363025804,98.5152135408352,98.3612213592717,2.79961070317495,2.73475399044813,4.71215233428059,2.75804246254488,1.42455192190935,1.42455192190935,2.38567214635571,58.5304180953639,99
"Qatar",0.172729500290858,0.166757359265565,98.845412040309,97.6091530926136,4.07012679473336,4.04447827729238,6.86409654550698,4.02313360081721,3.13127520086639,3.13127520086639,5.2754872866098,58.6112618630142,99
